City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
454,Amuntai,ID,-2.4177,115.2494,83.34,76,100,0.18,overcast clouds
455,Nizhniy Kuranakh,RU,58.8353,125.4869,-1.55,93,100,3.47,overcast clouds
456,Jijiang,CN,29.2906,106.2542,49.5,59,100,4.7,overcast clouds
457,Ust-Nera,RU,64.5667,143.2,-13.61,82,74,0.98,broken clouds
458,Khingansk,RU,49.1167,131.1833,-8.61,94,100,4.99,overcast clouds
459,Touros,BR,-5.1989,-35.4608,81.5,73,4,13.2,clear sky
460,Inongo,CD,-1.95,18.2667,73.8,85,100,1.72,overcast clouds
461,Pomabamba,PE,-8.8333,-77.4667,53.4,80,97,2.57,light rain
462,Luwuk,ID,-0.9516,122.7875,86.25,65,98,3.44,overcast clouds
463,Khipro,PK,25.8285,69.3772,57.49,62,0,7.02,clear sky
464,Kokopo,PG,-4.352,152.2633,86.68,56,17,11.86,few clouds
465,Hanzhong,CN,33.0728,107.0303,41.2,69,100,5.64,light rain
466,Praia Da Vitoria,PT,38.7333,-27.0667,57.76,100,75,11.88,broken clouds
467,Tilichiki,RU,60.4667,166.1,-1.64,73,100,9.46,overcast clouds
468,Yeppoon,AU,-23.1333,150.7333,83.98,59,66,19.57,broken clouds
469,Nanortalik,GL,60.1432,-45.2371,11.89,65,94,39.62,overcast clouds
470,Nago,JP,26.5881,127.9761,61.65,56,38,15.82,scattered clouds
471,Medvezhyegorsk,RU,62.9167,34.4667,5.7,98,100,10.0,light snow
472,Mount Isa,AU,-20.7333,139.5,87.57,23,5,9.22,clear sky
473,Assiniboia,CA,49.6334,-105.9845,17.42,73,100,6.91,overcast clouds
474,Bathsheba,BB,13.2167,-59.5167,77.61,69,40,11.5,scattered clouds
475,Carlagan,PH,14.975,122.0456,79.52,72,95,18.16,overcast clouds
476,Qasigiannguit,GL,68.8193,-51.1922,12.45,91,100,5.7,overcast clouds
477,Sanmenxia,CN,34.7747,111.1814,35.1,40,99,3.18,overcast clouds
478,Orono,US,44.8831,-68.672,18.1,90,100,13.8,light snow
479,Toamasina,MG,-18.1667,49.3833,82.4,69,75,13.8,broken clouds
480,Lavrentiya,RU,65.5833,-171.0,-8.81,82,1,8.86,clear sky
481,Ixtapa,MX,20.7,-105.2,65.84,86,8,1.68,clear sky
482,Lagoa,PT,39.05,-27.9833,57.78,83,74,19.6,broken clouds
483,Kyra,RU,49.5776,111.9753,4.01,79,57,4.9,broken clouds
484,Kieta,PG,-6.2167,155.6333,86.38,71,100,12.19,light rain
485,Kahului,US,20.8947,-156.47,83.46,69,40,17.27,scattered clouds
486,Abyek,IR,36.0667,50.55,37.0,81,100,5.68,overcast clouds
487,Royan,FR,45.6285,-1.0281,42.84,84,69,9.31,broken clouds
488,Cascais,PT,38.6979,-9.4215,53.06,72,100,1.01,overcast clouds
489,Tromso,NO,69.6496,18.957,21.22,68,20,19.57,few clouds
490,Okha,RU,53.5739,142.9478,2.98,92,100,20.78,overcast clouds
491,Omboue,GA,-1.5746,9.2618,77.0,84,88,5.88,overcast clouds
492,Acarau,BR,-2.8856,-40.12,78.73,82,40,10.89,scattered clouds
493,Makarov,RU,48.6333,142.8,15.46,77,100,7.27,overcast clouds
494,Bantry,IE,51.6833,-9.45,47.79,79,80,11.43,broken clouds
495,Pacifica,US,37.6138,-122.4869,60.53,64,20,1.99,haze
496,Pierre,US,44.3683,-100.351,14.86,43,75,3.0,broken clouds
497,San Lorenzo,PY,-25.3333,-57.5333,76.59,94,100,7.0,overcast clouds
498,Zaozerne,UA,45.1582,33.2787,31.95,70,99,3.38,overcast clouds
499,Sabang,ID,5.8933,95.3214,82.06,74,85,17.52,overcast clouds
500,Brigham City,US,41.5102,-112.0155,31.01,61,0,3.44,clear sky
501,Aitape,PG,-3.1374,142.3475,84.85,71,61,8.28,broken clouds
502,Port Moresby,PG,-9.4431,147.1797,87.22,62,40,5.75,scattered clouds
503,Tecpan,GT,14.7623,-90.9947,58.32,92,6,5.91,clear sky
504,Nawada,IN,24.8833,85.5333,55.69,92,53,3.98,broken clouds
505,Sapouy,BF,11.5544,-1.7736,65.91,17,3,7.72,clear sky
506,Zhireken,RU,52.8249,117.3076,-1.5,83,100,2.68,overcast clouds
507,Northam,GB,51.0333,-4.2167,45.61,74,8,12.24,clear sky
508,Buta,CD,2.7858,24.73,74.8,53,100,2.1,overcast clouds
509,Wilmington,US,34.2257,-77.9447,64.98,89,100,9.22,moderate rain
510,Ngunguru,NZ,-35.6167,174.5,77.16,82,58,15.32,broken clouds
511,Esperance,AU,-33.8667,121.9,82.24,47,3,9.15,clear sky
512,Kigorobya,UG,1.6162,31.3089,71.42,49,100,1.07,overcast clouds
513,Cabo San Lucas,MX,22.8909,-109.9124,68.31,63,0,4.61,clear sky
514,Villa Carlos Paz,AR,-31.4241,-64.4978,60.24,38,0,5.46,clear sky
515,Asfi,MA,32.2994,-9.2372,62.15,56,76,13.31,broken clouds
516,Kosh-Agach,RU,50.0,88.6667,-25.73,95,91,2.86,overcast clouds
517,Sobolevo,RU,54.4299,31.8996,-1.08,100,100,6.44,overcast clouds
518,Pimentel,PE,-6.8367,-79.9342,70.38,82,37,12.71,scattered clouds
519,Colotlan,MX,22.1,-103.2667,58.64,57,68,0.43,broken clouds
520,Flinders,AU,-34.5833,150.8552,76.05,58,64,8.99,light rain
521,Harrison,US,30.4091,-89.0436,37.47,89,100,14.97,overcast clouds
522,Almaznyy,RU,48.0448,40.045,26.74,91,98,11.12,light snow
523,Pangai,TO,-19.8,-174.35,80.1,81,100,23.29,light rain
524,Rundu,NA,-17.9333,19.7667,65.62,94,95,3.76,light rain
525,Broome,US,42.2506,-75.833,17.71,81,100,1.99,overcast clouds
526,Nishihara,JP,26.1842,127.7558,60.85,57,40,14.97,scattered clouds
527,Maridi,SS,4.9158,29.4742,71.8,28,100,4.83,overcast clouds
528,Wanning,CN,18.8003,110.3967,65.5,83,100,10.98,overcast clouds
529,Cockburn Town,TC,21.4612,-71.1419,75.16,64,40,11.5,scattered clouds
530,Pilar Do Sul,BR,-23.8131,-47.7164,68.65,97,100,4.07,overcast clouds
531,Amot,NO,59.5714,7.9877,14.5,83,34,8.9,scattered clouds
532,Saint Anthony,US,45.0205,-93.218,4.84,70,0,1.01,clear sky
533,Maningrida,AU,-12.0667,134.2667,87.76,61,70,8.72,broken clouds
534,Nhulunbuy,AU,-12.2333,136.7667,86.61,66,100,12.66,light rain
535,Verkhniy Rohachyk,UA,47.2505,34.338,23.38,80,8,7.38,clear sky
536,Santa Cruz De La Palma,ES,28.6835,-17.7642,62.74,67,0,4.61,clear sky
537,Aswan,EG,24.0934,32.907,49.3,53,0,6.91,clear sky
538,Batticaloa,LK,7.7102,81.6924,74.79,78,95,3.4,overcast clouds
539,Letlhakeng,BW,-24.0944,25.0298,68.09,83,97,13.62,overcast clouds
540,George Town,MY,5.4112,100.3354,82.33,87,20,1.01,few clouds
541,Voykove,UA,45.3826,36.4372,31.86,67,97,16.69,overcast clouds
542,Nova Olimpia,BR,-14.7972,-57.2881,74.01,89,100,3.49,overcast clouds
543,Fare,PF,-16.7,-151.0167,80.47,75,68,13.8,light rain
544,Kut Chap,TH,17.4257,102.5669,71.64,71,94,7.2,overcast clouds
545,Zhanakorgan,KZ,43.9098,67.2495,27.23,75,100,5.3,overcast clouds
546,Porto Novo,BJ,6.4965,2.6036,82.22,88,0,3.94,clear sky
547,Namatanai,PG,-3.6667,152.4333,85.5,66,80,9.04,broken clouds
548,Nova Borova,UA,50.693,28.6345,24.08,97,100,8.03,overcast clouds
549,Bhikangaon,IN,21.8667,75.95,58.8,32,7,3.8,clear sky
550,Mandalgovi,MN,45.7625,106.2708,5.72,69,0,8.7,clear sky
551,Nakhon Thai,TH,17.1006,100.8374,80.38,55,43,5.39,scattered clouds
552,Timbauba,BR,-7.5053,-35.3183,79.88,82,7,3.98,clear sky
553,Gajraula,IN,28.85,78.2333,46.44,91,0,2.35,clear sky
554,Padang,ID,-0.9492,100.3543,75.25,79,83,2.08,broken clouds
555,Tondi,IN,9.7333,79.0167,79.09,71,90,2.95,overcast clouds
556,Lata,PT,40.1629,-8.3327,47.05,96,80,1.7,broken clouds
557,Victoria Point,AU,-27.5833,153.3,80.91,62,77,11.01,broken clouds
558,Paamiut,GL,61.994,-49.6678,6.37,90,100,7.49,light snow
559,Taoudenni,ML,22.6783,-3.9836,64.4,14,20,9.93,few clouds
560,Cherskiy,RU,68.75,161.3,-29.61,96,10,4.25,clear sky
561,Gorele,TR,41.0308,39.0031,35.04,92,100,12.75,light snow
562,Kudahuvadhoo,MV,2.6708,72.8944,81.55,74,6,9.42,clear sky
563,Gouyave,GD,12.1646,-61.7296,75.97,83,20,5.75,few clouds
564,Do Gonbadan,IR,30.3586,50.7981,51.89,87,100,0.0,overcast clouds
565,Gazojak,TM,41.1875,61.4036,43.9,41,98,16.62,overcast clouds
566,Hami,CN,42.8,93.45,23.79,35,100,1.81,overcast clouds
567,Miramar,US,25.9873,-80.2323,75.22,82,0,3.44,clear sky
568,Qaqortoq,GL,60.7167,-46.0333,3.61,52,6,22.15,clear sky
569,Port Blair,IN,11.6667,92.75,80.64,83,20,4.61,mist
570,Takoradi,GH,4.8845,-1.7554,79.3,81,48,5.08,light rain
571,Sur,OM,22.5667,59.5289,68.74,51,12,8.55,few clouds
572,Wawina,HN,15.4167,-84.4333,71.4,92,14,3.11,few clouds
573,Kindberg,AT,47.5,15.45,37.27,98,94,2.06,overcast clouds
574,Prince Rupert,CA,54.3161,-130.3201,42.89,93,100,14.97,mist
575,Jiwani,PK,25.05,61.7417,70.14,59,0,12.62,clear sky
576,Abalak,RU,58.1286,68.5944,17.42,96,100,4.43,overcast clouds
577,Turukhansk,RU,65.8167,87.9833,12.6,94,100,13.27,light snow
578,Maragogi,BR,-9.0122,-35.2225,78.31,77,7,7.52,clear sky
579,Zhigansk,RU,66.7697,123.3711,-28.88,99,99,5.23,overcast clouds
580,Tangwani,PK,28.2787,68.9972,49.93,41,0,11.63,clear sky
581,Narimanov,RU,46.6927,47.8498,33.71,88,100,15.82,overcast clouds
582,Kurumkan,RU,54.3,110.3,-2.43,97,91,2.13,overcast clouds
583,Talcahuano,CL,-36.7167,-73.1167,64.08,63,0,19.57,clear sky
584,Sioux Lookout,CA,50.1001,-91.917,-3.62,83,0,2.3,clear sky
585,Santa Luzia,BR,-19.7697,-43.8514,74.3,92,0,5.75,clear sky
586,Kavos,GR,38.8268,22.8322,42.21,62,0,2.98,clear sky
587,Samana,DO,19.2056,-69.3369,71.64,82,30,8.21,scattered clouds
588,Jiuquan,CN,39.7432,98.5174,15.71,37,100,3.71,overcast clouds
589,Rovenki,UA,48.0833,39.3776,19.76,92,93,8.95,overcast clouds
590,Preobrazheniye,RU,42.9019,133.9064,12.07,46,5,8.95,clear sky
591,Oksfjord,NO,70.2396,22.3479,18.52,91,53,13.87,broken clouds
592,Valparaiso,CL,-33.0393,-71.6273,62.24,88,0,5.75,clear sky
593,Bairnsdale,AU,-37.8333,147.6167,71.71,72,38,3.0,scattered clouds
594,Vanavara,RU,60.34,102.2797,7.14,94,100,5.97,overcast clouds
595,Ponce,PR,18.073,-66.6185,72.36,84,12,5.32,few clouds
596,Veraval,IN,20.9,70.3667,63.75,64,43,2.28,scattered clouds
597,Cabral,DO,18.25,-71.2167,74.79,75,63,5.12,broken clouds
598,Barcelos,PT,41.5388,-8.6151,50.29,91,98,4.47,overcast clouds
599,Launceston,AU,-41.45,147.1667,74.61,45,100,3.0,overcast clouds
600,Clearwater,US,27.9659,-82.8001,72.41,83,0,4.0,clear sky
601,Buraydah,SA,26.326,43.975,54.05,36,0,10.22,clear sky
602,Livingstonia,MW,-10.606,34.1063,63.72,74,100,3.98,overcast clouds
603,Vaitape,PF,-16.5167,-151.75,80.76,75,43,14.47,light rain
604,Fagersta,SE,60.0042,15.7932,33.69,87,98,8.55,overcast clouds
605,Mililani Town,US,21.45,-158.0011,78.46,62,20,6.91,few clouds
606,Bafia,CM,4.75,11.2333,65.5,47,7,1.14,clear sky
607,Baykit,RU,61.67,96.37,8.62,98,100,2.06,overcast clouds
608,Kungurtug,RU,50.5994,97.5228,-13.88,96,37,1.19,scattered clouds
609,Haapiti,PF,-17.5667,-149.8667,85.73,74,69,14.23,light rain
610,Poronaysk,RU,49.2167,143.1167,17.15,76,100,12.88,overcast clouds
611,Den Helder,NL,52.9599,4.7593,42.98,75,75,24.0,broken clouds
612,Palu,ID,-0.8917,119.8707,87.71,58,99,1.19,overcast clouds
613,Carauari,BR,-4.8828,-66.8958,72.37,98,58,0.81,broken clouds
614,Parkes,AU,-33.1333,148.1833,78.35,35,7,1.01,clear sky
615,Aklavik,CA,68.2191,-135.0107,-21.28,91,6,17.49,clear sky
616,Junagadh,IN,21.5167,70.4667,57.07,69,8,1.92,clear sky
617,Sisophon,KH,13.5859,102.9737,76.17,60,14,9.31,few clouds
618,Kandrian,PG,-6.2167,149.55,89.58,60,79,15.35,broken clouds
619,Georgiyevskoye,RU,58.731,45.024,2.91,96,53,6.55,broken clouds
620,Kristiinankaupunki,FI,62.2743,21.376,32.36,98,100,10.13,light snow
621,Comodoro Rivadavia,AR,-45.8667,-67.5,53.46,76,0,4.61,clear sky
622,Myaundzha,RU,63.0494,147.1858,-9.31,75,16,3.6,few clouds
623,Tucuman,AR,-26.8241,-65.2226,66.2,100,100,4.61,mist
624,Golden Gate,US,26.1879,-81.6951,72.01,58,1,5.5,clear sky
625,Rio Gallegos,AR,-51.6226,-69.2181,50.05,71,0,18.41,clear sky
626,Hongjiang,CN,27.11,109.9956,45.39,67,9,2.82,clear sky
627,Kabelvag,NO,68.2114,14.4817,27.54,82,92,17.02,overcast clouds
628,Merta,IN,26.65,74.0333,50.95,37,0,6.62,clear sky
629,Bismarck,US,46.8083,-100.7837,12.87,72,100,8.99,overcast clouds
630,Lake Charles,US,30.2131,-93.2044,37.38,77,100,16.11,overcast clouds
631,Mhlume,SZ,-26.0333,31.85,70.86,96,85,7.16,overcast clouds
632,Port Augusta,AU,-32.5,137.7667,87.71,19,7,8.08,clear sky
633,Samarinda,ID,-0.5,117.15,86.25,62,99,2.84,overcast clouds
634,Chitral,PK,35.8462,71.7858,25.34,33,0,8.21,clear sky
635,Korla,CN,41.7597,86.1469,25.05,46,100,5.75,overcast clouds
636,Huancabamba,PE,-5.2386,-79.4506,59.43,94,99,1.95,overcast clouds
637,Strezhevoy,RU,60.7333,77.5889,24.78,96,100,8.48,overcast clouds
638,Scoarta,RO,45.0167,23.45,30.74,60,6,0.31,clear sky
639,Dhidhdhoo,MV,6.8833,73.1,81.07,65,67,11.05,broken clouds
640,Kiruna,SE,67.8557,20.2251,5.92,92,100,4.61,overcast clouds
641,Mbanza-Ngungu,CD,-5.25,14.8667,66.31,96,51,3.33,light rain
642,Svetlogorsk,BY,52.6333,29.7333,11.25,96,95,7.99,overcast clouds
643,Finca Corredor,PA,8.35,-82.85,80.58,82,37,3.87,scattered clouds
644,Neftcala,AZ,39.3742,49.2472,46.02,82,100,4.23,overcast clouds
645,Maldonado,UY,-34.6667,-54.9167,67.39,95,35,2.06,scattered clouds
646,Sakakah,SA,29.9697,40.2064,45.97,69,2,11.59,clear sky
647,Boa Vista,BR,2.8197,-60.6733,84.18,58,75,10.36,broken clouds
648,Nyzhni Sirohozy,UA,46.8484,34.3804,24.24,76,7,6.6,clear sky
649,Jasdan,IN,22.0333,71.2,56.48,61,2,4.83,clear sky
650,Waingapu,ID,-9.6567,120.2641,85.86,67,35,13.89,scattered clouds
651,Chipinge,ZW,-20.1883,32.6236,63.48,93,94,3.22,light rain
652,Ampanihy,MG,-24.7,44.75,71.13,92,1,8.46,clear sky
653,Digby,CA,44.6169,-65.7655,31.15,93,100,22.08,snow
654,Karaman,TR,37.0833,33.25,19.36,93,62,8.05,broken clouds
655,Palmeira,BR,-25.4294,-50.0064,68.63,99,98,4.29,overcast clouds
656,Vikesa,NO,58.6376,6.0913,39.97,76,94,15.99,overcast clouds
657,Salihorsk,BY,52.7876,27.5415,23.14,96,100,11.05,overcast clouds
658,Broken Hill,AU,-31.95,141.4333,78.51,31,40,19.57,scattered clouds
659,Soma,TR,39.1855,27.6094,32.99,75,1,2.04,clear sky
660,Wonthaggi,AU,-38.6044,145.5913,78.06,50,5,12.37,clear sky
661,Adeje,ES,28.1227,-16.726,64.94,50,0,3.0,clear sky
662,Ruidoso,US,33.3317,-105.673,23.14,61,0,4.61,clear sky
663,Amapa,BR,1.0,-52.0,71.13,99,75,1.59,broken clouds
664,Sayyan,YE,15.1718,44.3244,52.32,82,74,3.62,broken clouds
665,Klaksvik,FO,62.2266,-6.589,36.52,54,96,23.87,overcast clouds
666,Ishigaki,JP,24.3448,124.1572,60.93,72,75,14.97,broken clouds
667,Iracoubo,GF,5.4802,-53.2011,76.37,88,100,8.39,overcast clouds
668,Goderich,CA,43.7501,-81.7165,13.91,79,100,4.61,overcast clouds
669,Honningsvag,NO,70.9821,25.9704,20.75,79,99,29.8,overcast clouds
670,Riviere-Au-Renard,CA,48.9957,-64.3971,10.4,82,100,11.79,overcast clouds
671,Klyuchi,RU,52.2667,79.1667,2.46,83,7,8.55,clear sky
672,Ozernovskiy,RU,51.5,156.5167,30.49,73,90,2.51,overcast clouds
673,Windhoek,NA,-22.5594,17.0832,65.1,77,58,0.0,broken clouds
674,Luanda,AO,-8.8368,13.2343,75.51,81,100,5.82,overcast clouds
675,Riyadh,SA,24.6877,46.7219,68.14,36,13,19.73,few clouds
676,Usinsk,RU,65.9939,57.5281,-4.63,100,97,4.92,overcast clouds
677,Luang Prabang,LA,19.8856,102.1347,69.76,73,100,4.61,overcast clouds
678,Paveh,IR,35.0434,46.3565,35.8,98,98,4.97,overcast clouds
679,Karratha,AU,-20.7377,116.8463,93.47,50,39,17.11,scattered clouds
680,Hambantota,LK,6.1241,81.1185,71.94,100,20,3.44,few clouds
681,Polovinnoye,RU,54.7914,65.9864,20.68,81,100,10.49,overcast clouds
682,Agboville,CI,5.928,-4.2132,73.02,95,0,1.39,clear sky
